split,pole,seed,tick,p_blue,p_red_r4,p_red_r6,p_red_r8,p_red_r10
calibration,A,99900101,0,0,0,3,4,4
calibration,A,99900101,1,0,0,4,4,4
calibration,A,99900101,2,0,0,4,4,4
calibration,A,99900101,3,0,0,4,4,4
calibration,A,99900101,4,0,0,3,4,4
calibration,A,99900101,5,0,0,1,4,4
calibration,A,99900101,6,0,0,1,3,4
calibration,A,99900101,7,0,0,1,2,4
calibration,A,99900101,8,0,0,0,1,4
calibration,A,99900101,9,0,0,0,1,3
calibration,A,99900101,10,0,0,0,1,3
calibration,A,99900101,11,0,0,0,2,3
calibration,A,99900101,12,0,0,0,3,4
calibration,A,99900101,13,0,0,2,3,4
calibration,A,99900101,14,0,0,3,4,4
calibration,A,99900101,15,0,1,3,4,4
calibration,A,99900101,16,0,3,4,4,4
calibration,A,99900101,17,0,3,4,4,4
calibration,A,99900101,18,0,4,4,4,4
calibration,A,99900101,19,0,3,4,4,4
calibration,A,99900101,20,0,3,4,4,4
calibration,A,99900101,21,0,3,3,4,4
calibration,A,99900101,22,0,1,3,4,4
calibration,A,99900101,23,0,0,3,4,4
calibration,A,99900101,24,0,0,1,3,4
calibration,A,99900101,25,0,0,1,3,4
calibration,A,99900101,26,0,0,1,2,4
calibration,A,99900101,27,0,0,2,2,4
calibration,A,99900101,28,0,2,2,4,4
calibration,A,99900101,29,0,2,2,3,4
calibration,A,99900101,30,0,2,2,2,4
calibration,A,99900101,31,0,2,2,2,4
calibration,A,99900101,32,0,2,2,2,4
calibration,A,99900101,33,0,1,2,2,4
calibration,A,99900101,34,0,0,2,2,4
calibration,A,99900101,35,0,0,2,2,4
calibration,A,99900101,36,0,0,1,2,4
calibration,A,99900101,37,0,0,1,2,4
calibration,A,99900101,38,0,0,2,2,4
calibration,A,99900101,39,0,1,2,2,4
calibration,A,99900101,40,0,2,2,4,4
calibration,A,99900101,41,0,2,2,2,4
calibration,A,99900101,42,0,2,2,2,4
calibration,A,99900101,43,0,2,2,2,4
calibration,A,99900101,44,0,2,2,2,4
calibration,A,99900101,45,0,1,2,2,4
calibration,A,99900101,46,0,1,2,2,4
calibration,A,99900101,47,0,0,2,2,4
calibration,A,99900101,48,0,0,1,2,4
calibration,A,99900101,49,0,1,2,2,4
calibration,A,99900101,50,0,2,2,2,4
calibration,A,99900101,51,0,1,2,2,4
calibration,A,99900101,52,0,0,2,2,4
calibration,A,99900101,53,0,0,1,2,4
calibration,A,99900101,54,0,0,0,2,3
calibration,A,99900101,55,0,0,0,0,3
calibration,A,99900101,56,0,0,0,1,3
calibration,A,99900101,57,0,0,0,1,4
calibration,A,99900101,58,0,0,1,2,3
calibration,A,99900101,59,0,0,0,3,4
calibration,A,99900101,60,0,0,1,3,4
calibration,A,99900101,61,0,0,1,3,4
calibration,A,99900101,62,0,1,1,2,4
calibration,A,99900101,63,0,1,2,2,3
calibration,A,99900101,64,0,1,2,2,2
calibration,A,99900101,65,1,2,2,2,2
calibration,A,99900101,66,1,2,2,2,2
calibration,A,99900101,67,0,2,2,2,3
calibration,A,99900101,68,1,1,2,2,3
calibration,A,99900101,69,1,1,1,2,3
calibration,A,99900101,70,1,1,1,3,3
calibration,A,99900101,71,1,0,1,3,3
calibration,A,99900101,72,1,0,2,2,3
calibration,A,99900101,73,1,0,1,2,3
calibration,A,99900101,74,1,1,1,2,3
calibration,A,99900101,75,1,1,1,2,3
calibration,A,99900101,76,1,1,1,1,3
calibration,A,99900101,77,1,1,1,1,3
calibration,A,99900101,78,1,0,1,1,3
calibration,A,99900101,79,1,0,1,2,3
calibration,A,99900101,80,1,0,0,2,3
calibration,A,99900101,81,1,0,0,1,4
calibration,A,99900101,82,1,0,0,1,4
calibration,A,99900101,83,1,0,0,2,4
calibration,A,99900101,84,1,0,0,1,4
calibration,A,99900101,85,1,0,0,2,4
calibration,A,99900101,86,1,0,1,2,4
calibration,A,99900101,87,1,0,1,2,4
calibration,A,99900101,88,1,0,1,1,4
calibration,A,99900101,89,1,1,1,3,4
calibration,A,99900101,90,1,1,1,3,4
calibration,A,99900101,91,1,1,1,2,4
calibration,A,99900101,92,1,1,1,2,4
calibration,A,99900101,93,1,1,1,1,4
calibration,A,99900101,94,0,1,1,2,4
calibration,A,99900101,95,0,1,1,2,4
calibration,A,99900101,96,0,1,1,1,3
calibration,A,99900101,97,0,1,1,1,2
calibration,A,99900101,98,0,1,1,1,1
calibration,A,99900101,99,0,1,1,1,1
calibration,A,99900101,100,0,1,1,1,1
calibration,A,99900101,101,0,1,1,1,1
calibration,A,99900101,102,0,1,1,1,1
calibration,A,99900101,103,1,1,1,1,2
calibration,A,99900101,104,1,1,1,2,3
calibration,A,99900101,105,1,1,2,3,4
calibration,A,99900101,106,1,2,3,4,4
calibration,A,99900101,107,1,0,1,2,3
calibration,A,99900101,108,1,0,1,2,3
calibration,A,99900101,109,0,0,1,3,3
calibration,A,99900101,110,0,0,1,2,4
calibration,A,99900101,111,0,1,1,2,4
calibration,A,99900101,112,0,1,1,3,3
calibration,A,99900101,113,0,0,1,2,4
calibration,A,99900101,114,0,0,2,3,4
calibration,A,99900101,115,0,0,1,3,4
calibration,A,99900101,116,0,1,2,3,4
calibration,A,99900101,117,0,1,2,2,4
calibration,A,99900101,118,0,2,2,3,4
calibration,A,99900101,119,0,2,2,3,3
calibration,A,99900101,120,0,1,3,3,3
calibration,A,99900101,121,1,2,3,3,3
calibration,A,99900101,122,1,2,2,3,3
calibration,A,99900101,123,1,2,2,3,3
calibration,A,99900101,124,1,1,2,3,3
calibration,A,99900101,125,1,1,2,2,3
calibration,A,99900101,126,1,1,1,3,3
calibration,A,99900101,127,1,0,1,2,3
calibration,A,99900101,128,1,0,1,1,3
calibration,A,99900101,129,1,0,1,2,4
calibration,A,99900101,130,1,0,0,3,4
calibration,A,99900101,131,1,0,1,3,4
calibration,A,99900101,132,1,0,1,4,4
calibration,A,99900101,133,1,0,1,4,4
calibration,A,99900101,134,1,0,0,3,4
calibration,A,99900101,135,1,0,0,3,4
calibration,A,99900101,136,1,0,0,0,4
calibration,A,99900101,137,1,0,0,0,2
calibration,A,99900101,138,1,0,0,0,1
calibration,A,99900101,139,1,0,0,0,0
calibration,A,99900101,140,1,0,0,0,0
calibration,A,99900101,141,1,0,0,0,0
calibration,A,99900101,142,1,0,0,0,1
calibration,A,99900101,143,1,0,0,0,1
calibration,A,99900101,144,1,0,0,1,1
calibration,A,99900101,145,1,0,0,1,1
calibration,A,99900101,146,1,0,1,1,1
calibration,A,99900101,147,1,0,1,1,1
calibration,A,99900101,148,1,0,1,1,1
calibration,A,99900101,149,1,1,1,1,1
calibration,A,99900101,150,1,1,1,1,1
calibration,A,99900101,151,1,1,1,1,1
calibration,A,99900101,152,1,1,1,1,1
calibration,A,99900101,153,1,0,1,1,1
calibration,A,99900101,154,1,0,0,1,2
calibration,A,99900101,155,1,0,0,1,2
calibration,A,99900101,156,1,0,0,2,2
calibration,A,99900101,157,1,0,0,1,2
calibration,A,99900101,158,1,0,0,0,1
calibration,A,99900101,159,1,0,0,0,2
calibration,A,99900101,160,2,0,0,0,1
calibration,A,99900101,161,2,0,0,0,1
calibration,A,99900101,162,2,0,0,0,1
calibration,A,99900101,163,3,0,0,0,1
calibration,A,99900101,164,3,0,0,0,0
calibration,A,99900101,165,4,0,0,0,0
calibration,A,99900101,166,4,0,0,0,0
calibration,A,99900101,167,4,0,0,0,0
calibration,A,99900101,168,4,0,0,0,0
calibration,A,99900101,169,4,0,0,0,0
calibration,A,99900101,170,4,0,0,0,0
calibration,A,99900101,171,4,0,0,0,0
calibration,A,99900101,172,4,0,0,0,0
calibration,A,99900101,173,4,0,0,0,0
calibration,A,99900101,174,4,0,0,0,0
calibration,A,99900101,175,4,0,0,0,0
calibration,A,99900101,176,4,0,0,0,0
calibration,A,99900101,177,4,0,0,0,0
calibration,A,99900101,178,4,0,0,0,0
calibration,A,99900101,179,4,0,0,0,0
calibration,A,99900101,180,4,0,0,0,0
calibration,A,99900101,181,4,0,0,0,0
calibration,A,99900101,182,4,0,0,0,0
calibration,A,99900101,183,4,0,0,0,0
calibration,A,99900101,184,4,0,0,0,0
calibration,A,99900101,185,4,0,0,0,0
calibration,A,99900101,186,4,0,0,0,0
calibration,A,99900101,187,3,0,0,0,0
calibration,A,99900101,188,3,0,0,0,0
calibration,A,99900101,189,4,0,0,0,0
calibration,A,99900101,190,4,0,0,0,0
calibration,A,99900101,191,4,0,0,0,0
calibration,A,99900101,192,4,0,0,0,0
calibration,A,99900101,193,3,0,0,0,0
calibration,A,99900101,194,4,0,0,0,0
calibration,A,99900101,195,4,0,0,0,0
calibration,A,99900101,196,4,0,0,0,0
calibration,A,99900101,197,3,0,0,0,0
calibration,A,99900101,198,3,0,0,0,1
calibration,A,99900101,199,3,0,0,0,1
calibration,A,99900101,200,3,0,0,1,1
calibration,A,99900101,201,3,0,1,1,1
calibration,A,99900101,202,3,0,0,1,1
calibration,A,99900101,203,3,0,0,1,1
calibration,A,99900101,204,3,0,0,1,1
calibration,A,99900101,205,3,0,0,0,1
calibration,A,99900101,206,3,0,0,0,0
calibration,A,99900101,207,3,0,0,0,0
calibration,A,99900101,208,4,0,0,0,0
calibration,A,99900101,209,4,0,0,0,0
calibration,A,99900101,210,4,0,0,0,0
calibration,A,99900101,211,4,0,0,0,0
calibration,A,99900101,212,3,0,0,0,0
calibration,A,99900101,213,3,0,0,0,0
calibration,A,99900101,214,3,0,0,0,0
calibration,A,99900101,215,4,0,0,0,0
calibration,A,99900101,216,4,0,0,0,0
calibration,A,99900101,217,4,0,0,0,0
calibration,A,99900101,218,4,0,0,0,0
calibration,A,99900101,219,4,0,0,0,0
calibration,A,99900101,220,4,0,0,0,0
calibration,A,99900101,221,4,0,0,0,0
calibration,A,99900101,222,4,0,0,0,0
calibration,A,99900101,223,3,0,0,0,0
calibration,A,99900101,224,2,0,0,0,2
calibration,A,99900101,225,2,0,0,1,2
calibration,A,99900101,226,2,0,0,2,2
calibration,A,99900101,227,2,0,1,2,2
calibration,A,99900101,228,2,0,2,2,2
calibration,A,99900101,229,2,1,2,2,2
calibration,A,99900101,230,2,2,2,2,2
calibration,A,99900101,231,2,2,2,2,2
calibration,A,99900101,232,2,2,2,2,2
calibration,A,99900101,233,2,2,2,2,2
calibration,A,99900101,234,2,1,2,2,2
calibration,A,99900101,235,2,1,2,2,2
calibration,A,99900101,236,2,1,1,2,2
calibration,A,99900101,237,2,1,1,1,2
calibration,A,99900101,238,2,1,1,1,2
calibration,A,99900101,239,2,1,1,1,2
calibration,A,99900102,0,0,1,2,3,4
calibration,A,99900102,1,0,1,2,3,4
calibration,A,99900102,2,0,2,2,3,4
calibration,A,99900102,3,0,2,2,3,4
calibration,A,99900102,4,0,2,2,3,4
calibration,A,99900102,5,0,2,2,3,4
calibration,A,99900102,6,0,0,2,3,4
calibration,A,99900102,7,0,0,2,3,4
calibration,A,99900102,8,0,0,1,2,3
calibration,A,99900102,9,0,0,0,2,3
calibration,A,99900102,10,0,0,0,2,3
calibration,A,99900102,11,0,0,0,2,3
calibration,A,99900102,12,0,0,1,2,3
calibration,A,99900102,13,0,0,1,2,3
calibration,A,99900102,14,0,1,2,3,3
calibration,A,99900102,15,0,2,3,3,4
calibration,A,99900102,16,0,2,3,3,4
calibration,A,99900102,17,0,2,3,3,4
calibration,A,99900102,18,0,2,3,4,4
calibration,A,99900102,19,0,3,3,4,4
calibration,A,99900102,20,0,2,3,4,4
calibration,A,99900102,21,0,1,4,4,4
calibration,A,99900102,22,0,0,3,4,4
calibration,A,99900102,23,0,0,2,4,4
calibration,A,99900102,24,0,0,2,4,4
calibration,A,99900102,25,0,0,1,3,4
calibration,A,99900102,26,0,0,1,2,4
calibration,A,99900102,27,0,0,0,1,4
calibration,A,99900102,28,0,0,0,1,3
calibration,A,99900102,29,1,0,0,0,2
calibration,A,99900102,30,1,0,0,0,2
calibration,A,99900102,31,2,0,0,1,2
calibration,A,99900102,32,2,0,0,1,2
calibration,A,99900102,33,1,0,1,1,2
calibration,A,99900102,34,1,0,1,1,3
calibration,A,99900102,35,1,1,1,3,3
calibration,A,99900102,36,1,1,1,2,3
calibration,A,99900102,37,1,1,2,2,3
calibration,A,99900102,38,1,2,2,3,4
calibration,A,99900102,39,1,2,2,3,4
calibration,A,99900102,40,1,1,2,4,4
calibration,A,99900102,41,1,1,3,4,4
calibration,A,99900102,42,1,0,2,4,4
calibration,A,99900102,43,1,0,1,3,4
calibration,A,99900102,44,1,0,1,2,4
calibration,A,99900102,45,1,0,0,1,4
calibration,A,99900102,46,1,0,0,0,4
calibration,A,99900102,47,1,0,0,0,1
calibration,A,99900102,48,1,0,0,0,0
calibration,A,99900102,49,1,0,0,0,0
calibration,A,99900102,50,1,0,0,0,0
calibration,A,99900102,51,1,0,0,0,0
calibration,A,99900102,52,1,0,0,0,0
calibration,A,99900102,53,1,0,0,0,0
calibration,A,99900102,54,1,0,0,0,0
calibration,A,99900102,55,1,0,0,0,0
calibration,A,99900102,56,1,0,0,0,1
calibration,A,99900102,57,1,0,0,0,1
calibration,A,99900102,58,1,0,0,0,1
calibration,A,99900102,59,1,0,0,1,1
calibration,A,99900102,60,1,0,1,1,1
calibration,A,99900102,61,1,1,1,1,1
calibration,A,99900102,62,1,1,1,1,1
calibration,A,99900102,63,1,1,1,1,1
calibration,A,99900102,64,1,1,1,1,1
calibration,A,99900102,65,1,1,1,1,1
calibration,A,99900102,66,1,0,1,1,1
calibration,A,99900102,67,0,0,1,1,1
calibration,A,99900102,68,0,1,1,2,4
calibration,A,99900102,69,0,1,1,3,4
calibration,A,99900102,70,0,1,1,2,4
calibration,A,99900102,71,0,1,2,2,4
calibration,A,99900102,72,0,2,2,3,4
calibration,A,99900102,73,0,2,2,3,4
calibration,A,99900102,74,0,1,2,4,4
calibration,A,99900102,75,0,1,3,4,4
calibration,A,99900102,76,0,0,3,4,4
calibration,A,99900102,77,0,1,2,4,4
calibration,A,99900102,78,0,1,2,4,4
calibration,A,99900102,79,0,1,2,4,4
calibration,A,99900102,80,0,1,2,4,4
calibration,A,99900102,81,0,1,3,3,4
calibration,A,99900102,82,0,1,3,3,4
calibration,A,99900102,83,0,1,3,3,3
calibration,A,99900102,84,0,1,3,3,3
calibration,A,99900102,85,1,0,0,0,2
calibration,A,99900102,86,1,0,0,0,1
calibration,A,99900102,87,3,0,0,0,1
calibration,A,99900102,88,2,0,0,0,1
calibration,A,99900102,89,2,0,0,0,2
calibration,A,99900102,90,2,0,0,0,2
calibration,A,99900102,91,1,0,0,1,2
calibration,A,99900102,92,0,0,0,1,3
calibration,A,99900102,93,0,0,1,1,3
calibration,A,99900102,94,0,0,1,2,4
calibration,A,99900102,95,0,1,1,2,4
calibration,A,99900102,96,0,1,2,3,4
calibration,A,99900102,97,0,1,2,3,4
calibration,A,99900102,98,0,2,3,3,4
calibration,A,99900102,99,0,2,3,3,4
calibration,A,99900102,100,0,3,3,3,4
calibration,A,99900102,101,0,2,3,3,4
calibration,A,99900102,102,0,2,3,3,4
calibration,A,99900102,103,0,2,2,3,4
calibration,A,99900102,104,0,1,2,3,4
calibration,A,99900102,105,0,1,2,4,4
calibration,A,99900102,106,0,0,1,3,4
calibration,A,99900102,107,0,0,1,3,4
calibration,A,99900102,108,0,0,0,3,4
calibration,A,99900102,109,0,0,0,2,4
calibration,A,99900102,110,0,0,0,1,4
calibration,A,99900102,111,0,0,0,1,4
calibration,A,99900102,112,0,0,0,1,3
calibration,A,99900102,113,0,0,0,0,3
calibration,A,99900102,114,1,0,0,1,3
calibration,A,99900102,115,1,0,0,0,3
calibration,A,99900102,116,1,0,0,0,3
calibration,A,99900102,117,1,0,0,0,3
calibration,A,99900102,118,0,0,0,0,3
calibration,A,99900102,119,0,0,0,1,4
calibration,A,99900102,120,0,0,0,0,4
calibration,A,99900102,121,0,0,0,3,4
calibration,A,99900102,122,0,0,1,1,4
calibration,A,99900102,123,0,1,1,1,4
calibration,A,99900102,124,0,1,1,3,4
calibration,A,99900102,125,0,1,1,3,4
calibration,A,99900102,126,0,1,1,4,4
calibration,A,99900102,127,0,0,1,3,4
calibration,A,99900102,128,0,0,0,2,4
calibration,A,99900102,129,0,0,0,2,4
calibration,A,99900102,130,0,0,0,2,4
calibration,A,99900102,131,0,0,0,0,2
calibration,A,99900102,132,0,0,0,0,2
calibration,A,99900102,133,0,0,0,0,1
calibration,A,99900102,134,0,0,0,2,4
calibration,A,99900102,135,0,0,0,0,3
calibration,A,99900102,136,0,0,0,0,3
calibration,A,99900102,137,0,0,0,0,3
calibration,A,99900102,138,0,0,0,0,1
calibration,A,99900102,139,0,0,0,0,1
calibration,A,99900102,140,1,0,0,0,0
calibration,A,99900102,141,1,0,0,0,0
calibration,A,99900102,142,2,0,0,0,0
calibration,A,99900102,143,2,0,0,0,0
calibration,A,99900102,144,2,0,0,0,0
calibration,A,99900102,145,3,0,0,0,0
calibration,A,99900102,146,2,0,0,0,0
calibration,A,99900102,147,2,0,0,0,1
calibration,A,99900102,148,2,0,0,1,2
calibration,A,99900102,149,2,0,0,2,3
calibration,A,99900102,150,2,0,2,3,4
calibration,A,99900102,151,2,2,3,4,4
calibration,A,99900102,152,2,0,2,3,4
calibration,A,99900102,153,2,0,2,3,4
calibration,A,99900102,154,2,0,3,3,4
calibration,A,99900102,155,4,0,2,4,4
calibration,A,99900102,156,3,1,2,4,4
calibration,A,99900102,157,3,1,3,4,4
calibration,A,99900102,158,3,1,4,4,4
calibration,A,99900102,159,3,2,4,4,4
calibration,A,99900102,160,3,2,3,4,4
calibration,A,99900102,161,2,3,3,4,4
calibration,A,99900102,162,2,2,3,4,4
calibration,A,99900102,163,1,2,4,4,4
calibration,A,99900102,164,1,1,3,4,4
calibration,A,99900102,165,1,1,3,4,4
calibration,A,99900102,166,0,1,3,4,4
calibration,A,99900102,167,0,1,3,3,4
calibration,A,99900102,168,0,2,3,3,4
calibration,A,99900102,169,0,2,3,3,3
calibration,A,99900102,170,0,1,3,3,3
calibration,A,99900102,171,0,1,2,3,3
calibration,A,99900102,172,0,2,3,3,3
calibration,A,99900102,173,0,2,3,3,3
calibration,A,99900102,174,0,2,3,3,3
calibration,A,99900102,175,0,2,3,3,3
calibration,A,99900102,176,1,3,3,3,3
calibration,A,99900102,177,1,2,3,3,3
calibration,A,99900102,178,1,1,3,3,3
calibration,A,99900102,179,1,1,3,3,3
calibration,A,99900102,180,1,1,2,3,3
calibration,A,99900102,181,0,0,2,3,3
calibration,A,99900102,182,0,0,2,2,4
calibration,A,99900102,183,0,0,1,2,4
calibration,A,99900102,184,0,0,0,3,4
calibration,A,99900102,185,0,0,0,3,4
calibration,A,99900102,186,0,0,1,2,4
calibration,A,99900102,187,0,0,1,2,4
calibration,A,99900102,188,0,1,2,2,4
calibration,A,99900102,189,0,1,2,2,3
calibration,A,99900102,190,0,2,2,3,3
calibration,A,99900102,191,1,2,2,3,3
calibration,A,99900102,192,1,2,3,3,3
calibration,A,99900102,193,1,2,3,3,3
calibration,A,99900102,194,1,1,3,3,3
calibration,A,99900102,195,1,3,3,3,3
calibration,A,99900102,196,1,2,3,3,3
calibration,A,99900102,197,1,2,3,3,3
calibration,A,99900102,198,1,2,2,3,3
calibration,A,99900102,199,1,2,2,3,3
calibration,A,99900102,200,1,2,2,3,3
calibration,A,99900102,201,1,1,2,2,3
calibration,A,99900102,202,1,1,2,2,3
calibration,A,99900102,203,1,1,1,2,3
calibration,A,99900102,204,2,0,1,2,3
calibration,A,99900102,205,3,0,1,2,3
calibration,A,99900102,206,3,0,1,2,4
calibration,A,99900102,207,3,0,1,1,4
calibration,A,99900102,208,3,0,1,1,4
calibration,A,99900102,209,3,1,1,2,4
calibration,A,99900102,210,3,1,1,2,4
calibration,A,99900102,211,3,1,1,2,4
calibration,A,99900102,212,2,1,2,2,4
calibration,A,99900102,213,2,0,2,2,4
calibration,A,99900102,214,2,0,2,3,4
calibration,A,99900102,215,2,1,2,2,4
calibration,A,99900102,216,2,2,2,3,4
calibration,A,99900102,217,2,2,2,3,4
calibration,A,99900102,218,2,2,2,3,4
calibration,A,99900102,219,2,2,2,3,4
calibration,A,99900102,220,2,2,2,4,4
calibration,A,99900102,221,0,2,3,4,4
calibration,A,99900102,222,0,2,3,4,4
calibration,A,99900102,223,0,2,2,4,4
calibration,A,99900102,224,0,2,2,4,4
calibration,A,99900102,225,0,2,2,4,4
calibration,A,99900102,226,0,2,2,4,4
calibration,A,99900102,227,0,2,2,4,4
calibration,A,99900102,228,0,1,3,4,4
calibration,A,99900102,229,0,2,3,4,4
calibration,A,99900102,230,0,1,4,4,4
calibration,A,99900102,231,0,1,4,4,4
calibration,A,99900102,232,0,3,4,4,4
calibration,A,99900102,233,0,3,4,4,4
calibration,A,99900102,234,0,3,4,4,4
calibration,A,99900102,235,1,2,4,4,4
calibration,A,99900102,236,1,1,3,4,4
calibration,A,99900102,237,1,1,2,3,4
calibration,A,99900102,238,1,0,1,2,3
calibration,A,99900102,239,1,0,2,2,2
calibration,A,99900103,0,0,1,2,3,4
calibration,A,99900103,1,0,1,2,3,4
calibration,A,99900103,2,0,0,2,3,4
calibration,A,99900103,3,0,0,2,3,4
calibration,A,99900103,4,0,0,1,2,4
calibration,A,99900103,5,0,0,0,2,4
calibration,A,99900103,6,0,0,0,1,4
calibration,A,99900103,7,0,0,0,0,2
calibration,A,99900103,8,0,0,0,1,2
calibration,A,99900103,9,0,0,0,1,2
calibration,A,99900103,10,0,0,0,1,3
calibration,A,99900103,11,0,0,0,2,3
calibration,A,99900103,12,0,0,2,3,4
calibration,A,99900103,13,0,0,2,4,4
calibration,A,99900103,14,0,2,4,4,4
calibration,A,99900103,15,0,3,4,4,4
calibration,A,99900103,16,0,2,4,4,4
calibration,A,99900103,17,0,2,4,4,4
calibration,A,99900103,18,0,1,4,4,4
calibration,A,99900103,19,0,1,3,4,4
calibration,A,99900103,20,0,0,3,4,4
calibration,A,99900103,21,0,0,2,4,4
calibration,A,99900103,22,0,0,2,4,4
calibration,A,99900103,23,0,0,1,3,4
calibration,A,99900103,24,0,0,0,2,4
calibration,A,99900103,25,0,0,0,1,3
calibration,A,99900103,26,0,0,0,0,2
calibration,A,99900103,27,1,0,0,0,2
calibration,A,99900103,28,1,0,0,0,2
calibration,A,99900103,29,2,0,0,0,2
calibration,A,99900103,30,2,0,0,2,2
calibration,A,99900103,31,2,0,0,1,2
calibration,A,99900103,32,2,0,1,1,2
calibration,A,99900103,33,2,1,1,2,3
calibration,A,99900103,34,2,1,1,2,4
calibration,A,99900103,35,2,1,1,4,4
calibration,A,99900103,36,2,0,1,4,4
calibration,A,99900103,37,2,0,2,4,4
calibration,A,99900103,38,3,1,2,3,4
calibration,A,99900103,39,3,1,1,2,4
calibration,A,99900103,40,3,0,1,2,4
calibration,A,99900103,41,3,0,1,1,4
calibration,A,99900103,42,2,0,0,1,1
calibration,A,99900103,43,2,0,0,0,1
calibration,A,99900103,44,2,0,0,0,0
calibration,A,99900103,45,1,0,0,0,0
calibration,A,99900103,46,2,0,0,0,0
calibration,A,99900103,47,2,0,0,0,0
calibration,A,99900103,48,2,0,0,0,0
calibration,A,99900103,49,2,0,0,0,0
calibration,A,99900103,50,2,0,0,0,0
calibration,A,99900103,51,1,0,0,0,0
calibration,A,99900103,52,1,0,0,0,0
calibration,A,99900103,53,1,0,0,0,0
calibration,A,99900103,54,1,0,0,0,0
calibration,A,99900103,55,1,0,0,0,1
calibration,A,99900103,56,1,0,0,0,1
calibration,A,99900103,57,1,0,0,1,1
calibration,A,99900103,58,1,0,0,1,1
calibration,A,99900103,59,1,0,1,1,1
calibration,A,99900103,60,1,0,1,1,1
calibration,A,99900103,61,1,1,1,1,1
calibration,A,99900103,62,1,1,1,1,1
calibration,A,99900103,63,1,1,1,1,1
calibration,A,99900103,64,1,1,1,1,1
calibration,A,99900103,65,1,1,1,1,1
calibration,A,99900103,66,1,1,1,1,1
calibration,A,99900103,67,1,0,1,1,1
calibration,A,99900103,68,1,0,1,1,1
calibration,A,99900103,69,1,0,0,1,1
calibration,A,99900103,70,1,0,0,1,1
calibration,A,99900103,71,1,0,0,0,1
calibration,A,99900103,72,1,0,0,0,1
calibration,A,99900103,73,1,0,0,0,0
calibration,A,99900103,74,1,0,0,0,0
calibration,A,99900103,75,2,0,0,0,0
calibration,A,99900103,76,2,0,0,0,1
calibration,A,99900103,77,2,0,0,0,1
calibration,A,99900103,78,2,0,0,0,1
calibration,A,99900103,79,2,0,0,0,0
calibration,A,99900103,80,1,0,0,0,0
calibration,A,99900103,81,2,0,0,0,1
calibration,A,99900103,82,2,0,0,0,1
calibration,A,99900103,83,2,0,0,1,1
calibration,A,99900103,84,2,0,0,1,1
calibration,A,99900103,85,2,0,0,1,2
calibration,A,99900103,86,2,0,1,1,2
calibration,A,99900103,87,2,1,1,2,2
calibration,A,99900103,88,2,1,1,2,2
calibration,A,99900103,89,2,1,2,2,2
calibration,A,99900103,90,2,1,2,2,2
calibration,A,99900103,91,2,2,2,2,2
calibration,A,99900103,92,2,2,2,2,2
calibration,A,99900103,93,2,1,2,2,2
calibration,A,99900103,94,2,1,2,2,2
calibration,A,99900103,95,2,1,1,2,2
calibration,A,99900103,96,2,1,1,2,2
calibration,A,99900103,97,2,1,1,1,2
calibration,A,99900103,98,2,0,1,1,2
calibration,A,99900103,99,2,0,1,1,1
calibration,A,99900103,100,2,0,0,1,1
calibration,A,99900103,101,3,0,0,1,1
calibration,A,99900103,102,3,0,0,0,1
calibration,A,99900103,103,3,0,0,0,1
calibration,A,99900103,104,4,0,0,0,0
calibration,A,99900103,105,4,0,0,0,0
calibration,A,99900103,106,3,0,0,0,0
calibration,A,99900103,107,3,0,0,0,0
calibration,A,99900103,108,3,0,0,0,0
calibration,A,99900103,109,2,0,0,0,0
calibration,A,99900103,110,2,0,0,0,1
calibration,A,99900103,111,1,0,0,0,1
calibration,A,99900103,112,1,0,0,1,1
calibration,A,99900103,113,1,0,0,1,1
calibration,A,99900103,114,1,0,1,1,1
calibration,A,99900103,115,1,0,1,1,1
calibration,A,99900103,116,1,1,1,1,1
calibration,A,99900103,117,1,1,1,1,1
calibration,A,99900103,118,1,1,1,1,1
calibration,A,99900103,119,1,1,1,1,1
calibration,A,99900103,120,1,0,1,1,1
calibration,A,99900103,121,1,0,1,1,1
calibration,A,99900103,122,1,0,0,1,1
calibration,A,99900103,123,1,0,0,1,1
calibration,A,99900103,124,1,0,0,0,1
calibration,A,99900103,125,1,0,0,0,1
calibration,A,99900103,126,1,0,0,0,0
calibration,A,99900103,127,2,0,0,0,0
calibration,A,99900103,128,2,0,0,0,0
calibration,A,99900103,129,2,0,0,0,0
calibration,A,99900103,130,2,0,0,0,0
calibration,A,99900103,131,2,0,0,0,0
calibration,A,99900103,132,1,0,0,0,0
calibration,A,99900103,133,1,0,0,0,0
calibration,A,99900103,134,0,0,0,0,1
calibration,A,99900103,135,0,1,1,3,4
calibration,A,99900103,136,0,1,1,2,4
calibration,A,99900103,137,0,1,2,3,4
calibration,A,99900103,138,0,1,2,2,4
calibration,A,99900103,139,0,1,2,2,4
calibration,A,99900103,140,0,1,1,2,4
calibration,A,99900103,141,0,0,1,3,4
calibration,A,99900103,142,0,0,1,3,4
calibration,A,99900103,143,0,0,0,2,4
calibration,A,99900103,144,0,0,0,3,4
calibration,A,99900103,145,0,0,0,2,3
calibration,A,99900103,146,1,0,0,1,3
calibration,A,99900103,147,1,0,1,1,3
calibration,A,99900103,148,1,0,1,1,2
calibration,A,99900103,149,1,1,1,2,2
calibration,A,99900103,150,1,1,1,1,2
calibration,A,99900103,151,1,1,1,1,3
calibration,A,99900103,152,1,1,1,1,3
calibration,A,99900103,153,1,1,1,2,3
